subscription_id,customer_id,plan_id,billing_cycle,start_date,end_date,status
S2505,C2404,4,Annual,2026-05-25,,Active
S2506,C2405,1,Monthly,2026-04-26,,Active
S2507,C2406,1,Monthly,2025-06-04,,Active
S2508,C2407,3,Annual,2025-12-03,,Active
S2509,C2408,2,Monthly,2025-07-20,2025-10-20,Churned
S2510,C2409,2,Monthly,2025-08-01,2025-11-01,Churned
S2511,C2410,4,Monthly,2026-06-23,,Active
S2512,C2411,3,Annual,2026-02-26,,Active
S2513,C2412,2,Annual,2026-06-23,,Active
S2514,C2413,3,Monthly,2025-10-08,2026-04-08,Upgraded
S2515,C2413,4,Monthly,2026-04-08,,Active
S2516,C2414,2,Monthly,2025-12-06,2026-01-06,Churned
S2517,C2415,3,Annual,2025-11-21,,Active
S2518,C2416,1,Monthly,2025-03-02,2025-04-02,Churned
S2519,C2417,1,Monthly,2025-06-17,,Active
S2520,C2418,2,Annual,2025-12-14,,Active
S2521,C2419,1,Monthly,2025-02-21,2025-12-21,Churned
S2522,C2420,3,Annual,2026-06-07,,Active
S2523,C2421,1,Annual,2025-04-23,,Active
S2524,C2422,1,Monthly,2025-05-22,2025-07-22,Churned
S2525,C2423,2,Monthly,2026-03-08,,Active
S2526,C2424,2,Annual,2025-03-12,,Active
S2527,C2425,4,Annual,2026-05-03,,Active
S2528,C2426,1,Monthly,2026-02-13,2026-05-13,Upgraded
S2529,C2426,2,Monthly,2026-05-13,2026-06-13,Churned
S2530,C2427,1,Monthly,2025-02-08,2025-03-08,Churned
S2531,C2428,1,Monthly,2026-02-04,2026-04-04,Churned
S2532,C2429,2,Monthly,2026-01-18,2026-04-18,Churned
S2533,C2430,1,Monthly,2026-03-18,,Active
S2534,C2431,3,Monthly,2026-04-03,,Active
S2535,C2432,1,Monthly,2026-02-06,2026-05-06,Churned
S2536,C2433,4,Annual,2026-01-03,,Active
S2537,C2434,2,Monthly,2025-08-22,2026-03-22,Churned
S2538,C2435,3,Monthly,2026-02-10,2026-03-10,Churned
S2539,C2436,1,Monthly,2026-06-03,,Active
S2540,C2437,1,Annual,2026-01-06,,Active
S2541,C2438,1,Monthly,2026-01-31,2026-03-31,Churned
S2542,C2439,2,Monthly,2025-10-08,2026-06-08,Churned
S2543,C2440,2,Annual,2026-03-22,,Active
S2544,C2441,1,Annual,2026-06-15,,Active
S2545,C2442,1,Monthly,2025-05-06,,Active
S2546,C2443,4,Monthly,2025-05-10,2025-08-10,Churned
S2547,C2444,1,Annual,2025-12-01,,Active
S2548,C2445,1,Monthly,2025-11-23,,Active
S2549,C2446,1,Annual,2026-01-11,,Active
S2550,C2447,1,Monthly,2025-02-14,2025-09-14,Churned
S2551,C2448,2,Monthly,2025-10-05,2026-02-05,Churned
S2552,C2449,2,Monthly,2026-01-26,2026-03-26,Upgraded
S2553,C2449,3,Monthly,2026-03-26,2026-04-26,Churned
S2554,C2450,2,Monthly,2026-01-07,2026-06-07,Churned
S2555,C2451,3,Monthly,2026-01-18,,Active
S2556,C2452,1,Monthly,2026-02-25,2026-04-25,Upgraded
S2557,C2452,2,Monthly,2026-04-25,,Active
S2558,C2453,1,Annual,2026-01-23,,Active
S2559,C2454,3,Annual,2026-03-19,,Active
S2560,C2455,1,Monthly,2026-01-28,2026-05-28,Upgraded
S2561,C2455,2,Monthly,2026-05-28,,Active
S2562,C2456,1,Annual,2025-12-06,,Active
S2563,C2457,2,Monthly,2026-01-30,2026-03-30,Churned
S2564,C2458,3,Monthly,2025-03-18,2025-11-18,Upgraded
S2565,C2458,4,Monthly,2025-11-18,,Active
S2566,C2459,1,Monthly,2025-07-13,2025-11-13,Churned
S2567,C2460,4,Monthly,2025-12-08,,Active
S2568,C2461,1,Monthly,2026-05-24,,Active
S2569,C2462,4,Annual,2026-02-28,,Active
S2570,C2463,1,Annual,2025-03-22,2026-03-22,Churned
S2571,C2464,3,Monthly,2026-01-02,,Active
S2572,C2465,1,Monthly,2025-06-15,,Active
S2573,C2466,3,Monthly,2026-03-23,2026-04-23,Churned
S2574,C2467,2,Monthly,2026-04-12,,Active
S2575,C2468,3,Monthly,2026-01-24,,Active
S2576,C2469,3,Annual,2026-01-22,,Active
S2577,C2470,2,Monthly,2025-08-03,2025-12-03,Churned
S2578,C2471,1,Annual,2025-10-18,,Active
S2579,C2472,1,Monthly,2026-05-06,,Active
S2580,C2473,4,Annual,2026-02-14,,Active
S2581,C2474,4,Annual,2025-12-12,,Active
S2582,C2475,1,Monthly,2025-09-25,,Active
S2583,C2476,1,Monthly,2025-02-25,2025-04-25,Upgraded
S2584,C2476,2,Monthly,2025-04-25,2025-07-25,Churned
S2585,C2477,1,Monthly,2025-04-14,,Active
S2586,C2478,1,Monthly,2025-05-17,2025-07-17,Churned
S2587,C2479,1,Monthly,2025-09-19,,Active
S2588,C2480,3,Monthly,2026-06-20,,Active
S2589,C2481,1,Monthly,2025-11-20,,Active
S2590,C2482,4,Annual,2025-06-24,,Active
S2591,C2483,4,Monthly,2025-03-31,,Active
S2592,C2484,1,Monthly,2025-08-26,,Active
S2593,C2485,2,Annual,2026-04-05,,Active
S2594,C2486,2,Annual,2025-09-15,,Active
S2595,C2487,1,Monthly,2026-03-15,2026-06-15,Churned
S2596,C2488,3,Monthly,2026-04-16,,Active
S2597,C2489,2,Annual,2025-03-17,,Active
S2598,C2490,1,Annual,2026-01-23,,Active
S2599,C2491,4,Annual,2026-06-13,,Active
S2600,C2492,1,Monthly,2025-09-08,2025-10-08,Churned
S2601,C2493,1,Annual,2025-02-13,,Active
S2602,C2494,4,Monthly,2026-05-27,,Active
S2603,C2495,1,Monthly,2026-05-10,,Active
S2604,C2496,1,Monthly,2025-12-01,2026-02-01,Churned
S2605,C2497,1,Monthly,2025-12-31,,Active
S2606,C2498,1,Monthly,2025-06-06,2025-07-06,Churned
S2607,C2499,2,Monthly,2026-04-19,,Active
S2608,C2500,3,Monthly,2025-11-25,,Active
S2609,C2501,1,Monthly,2025-01-09,,Active
S2610,C2502,2,Monthly,2026-02-10,,Active
S2611,C2503,1,Monthly,2026-06-09,,Active
S2612,C2504,2,Annual,2026-04-05,,Active
S2613,C2505,4,Annual,2025-07-05,,Active
S2614,C2506,3,Monthly,2025-02-06,,Active
S2615,C2507,3,Monthly,2026-06-14,,Active
S2616,C2508,1,Monthly,2026-06-16,,Active
S2617,C2509,2,Monthly,2025-12-01,2026-02-01,Upgraded
S2618,C2509,3,Monthly,2026-02-01,,Active
S2619,C2510,3,Monthly,2026-01-27,,Active
S2620,C2511,4,Monthly,2025-11-21,,Active
S2621,C2512,3,Annual,2025-10-03,,Active
S2622,C2513,2,Monthly,2025-04-26,2025-09-26,Churned
S2623,C2514,1,Monthly,2025-03-01,,Active
S2624,C2515,1,Monthly,2025-06-17,,Active
S2625,C2516,1,Annual,2026-04-14,,Active
S2626,C2517,1,Monthly,2025-04-16,,Active
S2627,C2518,1,Annual,2025-06-29,2026-06-29,Churned
S2628,C2519,2,Monthly,2025-12-29,,Active
S2629,C2520,2,Monthly,2025-06-09,2025-09-09,Churned
S2630,C2521,2,Monthly,2025-05-18,2025-09-18,Churned
S2631,C2522,2,Monthly,2026-01-30,2026-04-30,Churned
S2632,C2523,1,Monthly,2025-09-22,,Active
S2633,C2524,2,Monthly,2026-01-28,,Active
S2634,C2525,4,Annual,2026-05-14,,Active
S2635,C2526,2,Annual,2025-04-09,,Active
S2636,C2527,3,Annual,2026-05-16,,Active
S2637,C2528,2,Monthly,2026-05-26,,Active
S2638,C2529,2,Monthly,2026-04-28,,Active
S2639,C2530,2,Annual,2026-01-22,,Active
S2640,C2531,3,Monthly,2026-01-22,2026-05-22,Churned
S2641,C2532,4,Annual,2026-01-16,,Active
S2642,C2533,2,Annual,2026-02-09,,Active
S2643,C2534,3,Annual,2025-01-14,,Active
S2644,C2535,4,Monthly,2026-06-15,,Active
S2645,C2536,3,Annual,2026-01-26,,Active
S2646,C2537,1,Monthly,2026-03-18,2026-06-18,Churned
S2647,C2538,1,Monthly,2025-09-24,,Active
S2648,C2539,4,Annual,2025-01-01,2026-01-01,Churned
S2649,C2540,3,Annual,2025-11-23,,Active
S2650,C2541,4,Monthly,2025-11-16,2026-05-16,Churned
S2651,C2542,1,Monthly,2025-10-31,,Active
S2652,C2543,3,Monthly,2025-08-15,,Active
S2653,C2544,3,Annual,2025-06-15,,Active
S2654,C2545,3,Annual,2025-12-04,,Active
S2655,C2546,3,Annual,2025-09-25,,Active
S2656,C2547,1,Monthly,2026-06-22,,Active
S2657,C2548,3,Monthly,2025-05-27,2025-07-27,Churned
S2658,C2549,2,Annual,2025-08-03,,Active
S2659,C2550,1,Monthly,2025-07-07,,Active
S2660,C2551,1,Monthly,2025-12-28,,Active
S2661,C2552,4,Annual,2025-11-02,,Active
S2662,C2553,1,Monthly,2026-01-16,,Active
S2663,C2554,2,Monthly,2026-06-13,,Active
S2664,C2555,2,Annual,2025-07-30,,Active
S2665,C2556,4,Annual,2026-02-24,,Active
S2666,C2557,2,Monthly,2025-01-28,2025-07-28,Churned
S2667,C2558,1,Monthly,2025-07-09,2025-08-09,Churned
S2668,C2559,1,Monthly,2025-11-18,2025-12-18,Churned
S2669,C2560,1,Monthly,2025-01-22,2025-04-22,Churned
S2670,C2561,1,Monthly,2026-01-30,2026-03-30,Churned
S2671,C2562,3,Annual,2026-02-01,,Active
S2672,C2563,1,Annual,2026-03-31,,Active
S2673,C2564,1,Monthly,2025-12-12,2026-03-12,Churned
S2674,C2565,3,Monthly,2026-01-04,,Active
S2675,C2566,1,Annual,2025-09-19,,Active
S2676,C2567,1,Annual,2025-02-22,,Active
S2677,C2568,2,Monthly,2025-03-05,2025-06-05,Churned
S2678,C2569,1,Monthly,2026-01-02,2026-03-02,Upgraded
S2679,C2569,2,Monthly,2026-03-02,,Active
S2680,C2570,1,Annual,2026-06-27,,Active
S2681,C2571,4,Annual,2025-01-29,,Active
S2682,C2572,3,Annual,2025-12-05,,Active
S2683,C2573,3,Annual,2026-03-29,,Active
S2684,C2574,2,Annual,2026-04-28,,Active
S2685,C2575,1,Monthly,2025-12-31,,Active
S2686,C2576,3,Monthly,2026-01-07,2026-04-07,Churned
S2687,C2577,2,Monthly,2026-02-17,2026-06-17,Churned
S2688,C2578,1,Monthly,2026-04-30,,Active
S2689,C2579,1,Monthly,2025-04-28,,Active
S2690,C2580,2,Monthly,2026-05-19,,Active
S2691,C2581,1,Monthly,2025-01-07,2025-02-07,Churned
S2692,C2582,1,Monthly,2026-04-03,,Active
S2693,C2583,1,Annual,2025-03-09,,Active
S2694,C2584,2,Annual,2025-05-03,,Active
S2695,C2585,1,Annual,2025-01-07,,Active
S2696,C2586,2,Monthly,2025-10-03,2026-02-03,Upgraded
S2697,C2586,3,Monthly,2026-02-03,2026-04-03,Churned
S2698,C2587,1,Monthly,2025-08-24,2025-09-24,Churned
S2699,C2588,2,Annual,2025-05-19,,Active
S2700,C2589,1,Annual,2025-10-17,,Active
S2701,C2590,2,Monthly,2025-09-25,2025-10-25,Churned
S2702,C2591,2,Monthly,2026-03-13,,Active
S2703,C2592,2,Annual,2026-05-13,,Active
S2704,C2593,1,Monthly,2026-01-07,2026-05-07,Upgraded
S2705,C2593,2,Monthly,2026-05-07,2026-06-07,Churned
S2706,C2594,2,Monthly,2025-04-14,2025-05-14,Churned
S2707,C2595,3,Annual,2025-07-06,,Active
S2708,C2596,1,Monthly,2026-05-19,,Active
S2709,C2597,2,Monthly,2025-03-31,2025-04-30,Churned
S2710,C2598,2,Annual,2025-10-17,,Active
S2711,C2599,3,Monthly,2026-06-09,,Active
S2712,C2600,2,Monthly,2026-06-21,,Active
S2713,C2601,4,Annual,2025-10-26,,Active
S2714,C2602,2,Monthly,2026-01-15,,Active
S2715,C2603,2,Monthly,2025-10-08,2025-12-08,Churned
S2716,C2604,1,Annual,2026-03-23,,Active
S2717,C2605,2,Annual,2025-01-06,,Active
S2718,C2606,1,Monthly,2025-04-30,,Active
S2719,C2607,2,Annual,2026-01-10,,Active
S2720,C2608,1,Monthly,2025-06-11,,Active
S2721,C2609,2,Monthly,2026-01-23,,Active
S2722,C2610,3,Annual,2025-09-01,,Active
S2723,C2611,4,Annual,2026-05-07,,Active
S2724,C2612,1,Monthly,2026-04-04,,Active
S2725,C2613,4,Annual,2025-11-12,,Active
S2726,C2614,3,Annual,2026-03-18,,Active
S2727,C2615,3,Annual,2025-07-06,,Active
S2728,C2616,3,Annual,2025-11-11,,Active
S2729,C2617,1,Monthly,2025-05-24,2025-07-24,Upgraded
S2730,C2617,2,Monthly,2025-07-24,2025-09-24,Churned
S2731,C2618,3,Monthly,2026-04-29,,Active
S2732,C2619,2,Monthly,2026-04-01,,Active
S2733,C2620,3,Monthly,2026-05-20,,Active
S2734,C2621,1,Monthly,2026-05-01,,Active
S2735,C2622,1,Monthly,2026-06-16,,Active
S2736,C2623,1,Monthly,2025-06-27,2025-09-27,Churned
S2737,C2624,2,Monthly,2026-06-24,,Active
S2738,C2625,2,Annual,2026-01-08,,Active
S2739,C2626,4,Annual,2025-10-09,,Active
S2740,C2627,1,Annual,2025-12-25,,Active
S2741,C2628,1,Monthly,2025-08-26,,Active
S2742,C2629,1,Annual,2025-07-09,,Active
S2743,C2630,1,Monthly,2025-06-01,2026-06-01,Churned
S2744,C2631,2,Annual,2025-03-14,2026-03-14,Churned
S2745,C2632,3,Annual,2025-11-19,,Active
S2746,C2633,4,Monthly,2026-05-14,,Active
S2747,C2634,1,Monthly,2026-01-29,,Active
S2748,C2635,1,Annual,2025-12-26,,Active
S2749,C2636,3,Annual,2025-10-25,,Active
S2750,C2637,1,Monthly,2025-11-01,2026-03-01,Churned
S2751,C2638,3,Monthly,2025-06-26,,Active
S2752,C2639,2,Monthly,2026-04-23,2026-05-23,Churned
S2753,C2640,3,Annual,2025-05-13,,Active
S2754,C2641,1,Monthly,2026-02-17,2026-05-17,Churned
S2755,C2642,4,Monthly,2026-03-26,,Active
S2756,C2643,4,Annual,2026-01-29,,Active
S2757,C2644,1,Monthly,2026-05-18,,Active
S2758,C2645,2,Monthly,2025-07-02,,Active
S2759,C2646,2,Monthly,2026-05-20,,Active
S2760,C2647,1,Annual,2026-02-20,,Active
S2761,C2648,4,Monthly,2026-04-02,,Active
S2762,C2649,1,Monthly,2026-01-26,2026-05-26,Churned
S2763,C2650,1,Monthly,2026-04-07,,Active
S2764,C2651,1,Monthly,2026-06-27,,Active
S2765,C2652,2,Annual,2025-10-18,,Active
S2766,C2653,3,Monthly,2026-04-10,,Active
S2767,C2654,2,Annual,2026-03-02,,Active
S2768,C2655,2,Monthly,2025-10-01,2025-11-01,Churned
S2769,C2656,1,Monthly,2026-05-23,,Active
S2770,C2657,3,Monthly,2025-09-12,,Active
S2771,C2658,2,Monthly,2026-01-27,,Active
S2772,C2659,2,Monthly,2025-03-08,2025-08-08,Churned
S2773,C2660,2,Monthly,2025-06-28,2025-10-28,Churned
S2774,C2661,4,Annual,2026-04-29,,Active
S2775,C2662,3,Annual,2025-09-04,,Active
S2776,C2663,3,Annual,2025-09-20,,Active
S2777,C2664,2,Monthly,2025-06-29,2025-11-29,Churned
S2778,C2665,1,Monthly,2025-11-10,,Active
S2779,C2666,2,Monthly,2026-04-03,,Active
S2780,C2667,2,Annual,2026-05-28,,Active
S2781,C2668,3,Monthly,2025-02-14,2025-03-14,Churned
S2782,C2669,2,Annual,2026-01-01,,Active
S2783,C2670,1,Monthly,2025-11-26,2026-03-26,Churned
S2784,C2671,1,Monthly,2026-01-22,2026-05-22,Upgraded
S2785,C2671,2,Monthly,2026-05-22,2026-06-22,Churned
S2786,C2672,1,Monthly,2025-10-03,2026-02-03,Churned
S2787,C2673,3,Monthly,2025-09-08,2025-10-08,Churned
S2788,C2674,4,Monthly,2025-11-01,2025-12-01,Churned
S2789,C2675,2,Monthly,2026-01-30,,Active
S2790,C2676,2,Annual,2025-11-01,,Active
S2791,C2677,3,Annual,2025-11-24,,Active
S2792,C2678,1,Monthly,2026-04-16,,Active
S2793,C2679,1,Annual,2026-03-19,,Active
S2794,C2680,1,Monthly,2025-08-26,,Active
S2795,C2681,4,Monthly,2026-04-27,,Active
S2796,C2682,1,Monthly,2026-04-04,,Active
S2797,C2683,2,Monthly,2025-04-01,2025-10-01,Churned
S2798,C2684,1,Monthly,2026-01-04,,Active
S2799,C2685,2,Annual,2025-07-22,,Active
S2800,C2686,1,Monthly,2026-03-18,,Active
S2801,C2687,4,Annual,2025-06-03,,Active
S2802,C2688,1,Monthly,2026-02-07,2026-05-07,Churned
S2803,C2689,4,Annual,2025-07-17,,Active
S2804,C2690,2,Monthly,2025-11-22,2026-06-22,Churned
S2805,C2691,2,Annual,2026-06-11,,Active
S2806,C2692,3,Annual,2025-09-29,,Active
S2807,C2693,2,Monthly,2026-05-31,,Active
S2808,C2694,1,Monthly,2026-06-23,,Active
S2809,C2695,3,Monthly,2026-05-15,,Active
S2810,C2696,2,Monthly,2025-05-28,2025-07-28,Upgraded
S2811,C2696,3,Monthly,2025-07-28,,Active
S2812,C2697,2,Annual,2026-04-22,,Active
S2813,C2698,3,Monthly,2025-01-17,,Active
S2814,C2699,2,Annual,2025-09-14,,Active
S2815,C2700,1,Monthly,2026-05-26,,Active
S2816,C2701,1,Annual,2026-02-16,,Active
S2817,C2702,1,Annual,2025-12-06,,Active
S2818,C2703,2,Monthly,2025-09-30,2025-12-30,Churned
S2819,C2704,1,Monthly,2026-04-03,,Active
S2820,C2705,1,Monthly,2026-02-20,,Active
S2821,C2706,3,Monthly,2025-11-20,2025-12-20,Churned
S2822,C2707,1,Monthly,2026-05-19,,Active
S2823,C2708,1,Monthly,2025-06-02,2025-12-02,Churned
S2824,C2709,3,Monthly,2025-05-16,2025-11-16,Churned
S2825,C2710,3,Monthly,2026-01-28,2026-03-28,Upgraded
S2826,C2710,4,Monthly,2026-03-28,,Active
S2827,C2711,3,Annual,2026-06-08,,Active
S2828,C2712,1,Monthly,2025-06-21,2025-09-21,Churned
S2829,C2713,2,Monthly,2025-06-26,2025-11-26,Churned
S2830,C2714,4,Monthly,2025-04-29,,Active
S2831,C2715,1,Monthly,2026-04-16,,Active
S2832,C2716,1,Annual,2025-06-10,,Active
S2833,C2717,1,Monthly,2025-11-21,,Active
S2834,C2718,4,Annual,2026-06-15,,Active
S2835,C2719,1,Monthly,2025-01-20,2025-05-20,Upgraded
S2836,C2719,2,Monthly,2025-05-20,,Active
S2837,C2720,2,Monthly,2025-12-23,,Active
S2838,C2721,2,Monthly,2025-11-22,2026-01-22,Churned
S2839,C2722,4,Annual,2026-04-08,,Active
S2840,C2723,1,Monthly,2025-09-23,,Active
S2841,C2724,2,Annual,2025-10-17,,Active
S2842,C2725,4,Annual,2025-05-29,,Active
S2843,C2726,1,Monthly,2026-03-21,,Active
S2844,C2727,2,Monthly,2026-03-28,,Active
S2845,C2728,1,Monthly,2025-04-30,2025-11-30,Upgraded
S2846,C2728,2,Monthly,2025-11-30,2025-12-30,Churned
S2847,C2729,1,Monthly,2025-09-30,2025-10-30,Churned
S2848,C2730,1,Monthly,2026-05-24,2026-06-24,Churned
S2849,C2731,1,Monthly,2025-01-19,2025-06-19,Churned
S2850,C2732,1,Monthly,2025-07-04,2025-09-04,Churned
S2851,C2733,3,Annual,2025-12-12,,Active
S2852,C2734,2,Monthly,2025-08-15,2026-01-15,Upgraded
S2853,C2734,3,Monthly,2026-01-15,2026-05-15,Churned
S2854,C2735,2,Monthly,2025-07-25,2026-05-25,Upgraded
S2855,C2735,3,Monthly,2026-05-25,,Active
S2856,C2736,3,Monthly,2025-11-18,2025-12-18,Churned
S2857,C2737,4,Monthly,2025-05-14,,Active
S2858,C2738,1,Monthly,2025-12-05,,Active
S2859,C2739,1,Monthly,2026-02-21,2026-05-21,Churned
S2860,C2740,1,Annual,2026-01-14,,Active
S2861,C2741,3,Annual,2025-03-02,,Active
S2862,C2742,3,Monthly,2026-04-09,,Active
S2863,C2743,2,Annual,2025-05-28,,Active
S2864,C2744,1,Monthly,2026-03-04,2026-05-04,Churned
S2865,C2745,2,Monthly,2025-09-13,2025-10-13,Churned
S2866,C2746,2,Annual,2026-03-16,,Active
S2867,C2747,1,Monthly,2025-06-03,2025-10-03,Churned
S2868,C2748,1,Monthly,2025-05-06,,Active
S2869,C2749,1,Annual,2025-11-29,,Active
S2870,C2750,3,Annual,2025-01-19,,Active
S2871,C2751,4,Monthly,2025-06-07,,Active
S2872,C2752,1,Monthly,2026-02-05,2026-06-05,Churned
S2873,C2753,4,Annual,2026-04-13,,Active
S2874,C2754,2,Monthly,2025-03-23,2026-02-23,Churned
S2875,C2755,2,Annual,2026-05-23,,Active
S2876,C2756,3,Monthly,2026-04-06,,Active
S2877,C2757,2,Annual,2026-05-23,,Active
S2878,C2758,1,Monthly,2026-02-26,2026-03-26,Churned
S2879,C2759,1,Monthly,2026-02-07,,Active
S2880,C2760,3,Annual,2025-12-01,,Active
S2881,C2761,2,Monthly,2026-01-30,,Active
S2882,C2762,1,Monthly,2026-05-17,,Active
S2883,C2763,2,Monthly,2025-03-25,2025-06-25,Churned
S2884,C2764,1,Monthly,2025-08-10,,Active
S2885,C2765,1,Annual,2025-02-09,,Active
S2886,C2766,3,Monthly,2026-06-07,,Active
S2887,C2767,2,Monthly,2025-10-07,2025-11-07,Churned
S2888,C2768,1,Monthly,2026-02-14,,Active
S2889,C2769,2,Annual,2026-04-04,,Active
S2890,C2770,4,Monthly,2026-06-26,,Active
S2891,C2771,1,Monthly,2025-05-16,,Active
S2892,C2772,1,Monthly,2026-04-28,,Active
S2893,C2773,1,Monthly,2026-05-16,,Active
S2894,C2774,1,Monthly,2025-02-09,,Active
S2895,C2775,1,Monthly,2026-03-16,,Active
S2896,C2776,1,Annual,2025-09-05,,Active
S2897,C2777,1,Monthly,2026-01-26,2026-03-26,Churned
S2898,C2778,2,Annual,2025-11-22,,Active
S2899,C2779,1,Monthly,2025-07-05,2025-09-05,Churned
S2900,C2780,1,Annual,2025-04-18,,Active
S2901,C2781,3,Annual,2025-04-17,,Active
S2902,C2782,1,Monthly,2025-03-07,2026-01-07,Churned
S2903,C2783,1,Monthly,2026-01-04,,Active
S2904,C2784,4,Monthly,2025-09-23,,Active
S2905,C2785,2,Monthly,2025-06-08,2025-10-08,Churned
S2906,C2786,2,Monthly,2026-02-15,,Active
S2907,C2787,2,Annual,2026-02-07,,Active
S2908,C2788,4,Annual,2025-12-21,,Active
S2909,C2789,1,Annual,2026-06-02,,Active
S2910,C2790,1,Monthly,2025-09-11,2025-10-11,Churned
S2911,C2791,3,Monthly,2026-04-17,,Active
S2912,C2792,1,Monthly,2025-02-13,2025-10-13,Upgraded
S2913,C2792,2,Monthly,2025-10-13,2026-06-13,Churned
S2914,C2793,2,Monthly,2026-03-19,,Active
S2915,C2794,1,Monthly,2026-06-06,,Active
S2916,C2795,1,Monthly,2026-04-14,,Active
S2917,C2796,2,Monthly,2026-01-24,,Active
S2918,C2797,2,Annual,2026-01-11,,Active
S2919,C2798,2,Annual,2025-09-05,,Active
S2920,C2799,1,Annual,2026-02-24,,Active
S2921,C2800,1,Monthly,2026-03-25,,Active
S2922,C2801,3,Monthly,2026-06-21,,Active
S2923,C2802,1,Monthly,2025-11-24,2026-01-24,Upgraded
S2924,C2802,2,Monthly,2026-01-24,2026-04-24,Churned
S2925,C2803,2,Annual,2025-02-22,2026-02-22,Churned
S2926,C2804,2,Monthly,2026-01-24,,Active
S2927,C2805,1,Monthly,2025-04-16,2025-05-16,Churned
S2928,C2806,1,Annual,2025-06-01,,Active
S2929,C2807,3,Annual,2025-08-19,,Active
S2930,C2808,2,Monthly,2026-03-09,,Active
S2931,C2809,1,Monthly,2025-05-24,,Active
S2932,C2810,4,Monthly,2025-05-15,,Active
S2933,C2811,1,Monthly,2025-02-26,2025-09-26,Churned
S2934,C2812,3,Monthly,2026-05-19,,Active
S2935,C2813,1,Annual,2026-02-16,,Active
S2936,C2814,1,Annual,2025-02-26,2026-02-26,Churned
S2937,C2815,2,Monthly,2025-01-15,,Active
S2938,C2816,1,Annual,2025-12-12,,Active
S2939,C2817,3,Annual,2025-07-12,,Active
S2940,C2818,1,Annual,2026-01-28,,Active
S2941,C2819,2,Annual,2025-10-24,,Active
S2942,C2820,3,Annual,2026-05-06,,Active
S2943,C2821,2,Annual,2025-07-16,,Active
S2944,C2822,2,Monthly,2026-02-11,2026-04-11,Churned
S2945,C2823,1,Monthly,2025-02-19,2025-06-19,Upgraded
S2946,C2823,2,Monthly,2025-06-19,2025-08-19,Churned
S2947,C2824,1,Monthly,2026-06-02,,Active
S2948,C2825,4,Annual,2026-06-22,,Active
S2949,C2826,2,Annual,2026-03-24,,Active
S2950,C2827,2,Monthly,2025-11-07,,Active
S2951,C2828,2,Monthly,2025-06-05,2025-07-05,Churned
S2952,C2829,1,Annual,2026-04-19,,Active
S2953,C2830,1,Monthly,2026-03-08,2026-04-08,Churned
S2954,C2831,1,Monthly,2025-06-29,,Active
S2955,C2832,2,Monthly,2025-10-25,2025-11-25,Churned
S2956,C2833,1,Annual,2025-11-29,,Active
S2957,C2834,1,Annual,2026-04-17,,Active
S2958,C2835,2,Annual,2026-02-27,,Active
S2959,C2836,2,Annual,2026-01-01,,Active
S2960,C2837,2,Monthly,2026-01-09,2026-05-09,Churned
S2961,C2838,3,Monthly,2025-07-01,,Active
S2962,C2839,2,Monthly,2025-09-21,2025-11-21,Churned
S2963,C2840,1,Monthly,2025-02-15,,Active
S2964,C2841,3,Annual,2026-03-09,,Active
S2965,C2842,2,Monthly,2025-10-10,2026-01-10,Churned
S2966,C2843,2,Monthly,2025-10-20,2026-06-20,Churned
S2967,C2844,4,Monthly,2025-06-06,,Active
S2968,C2845,1,Monthly,2025-06-16,2026-06-16,Churned
S2969,C2846,2,Monthly,2026-01-20,2026-05-20,Churned
S2970,C2847,1,Annual,2025-06-08,2026-06-08,Churned
S2971,C2848,1,Monthly,2025-02-07,2025-05-07,Upgraded
S2972,C2848,2,Monthly,2025-05-07,2025-11-07,Churned
S2973,C2849,2,Annual,2026-03-11,,Active
S2974,C2850,1,Monthly,2025-09-18,2026-05-18,Churned
S2975,C2851,1,Monthly,2025-09-08,2026-03-08,Churned
S2976,C2852,2,Annual,2025-10-12,,Active
S2977,C2853,1,Monthly,2026-04-17,,Active
S2978,C2854,2,Monthly,2025-08-06,,Active
S2979,C2855,1,Annual,2026-03-18,,Active
S2980,C2856,2,Annual,2026-06-05,,Active
S2981,C2857,2,Annual,2026-01-05,,Active
S2982,C2858,2,Annual,2025-10-08,,Active
S2983,C2859,3,Monthly,2026-03-09,,Active
S2984,C2860,4,Monthly,2025-10-01,,Active
S2985,C2861,1,Monthly,2025-10-30,2025-12-30,Churned
S2986,C2862,2,Monthly,2025-12-10,,Active
S2987,C2863,3,Monthly,2025-08-25,,Active
S2988,C2864,2,Monthly,2025-03-28,,Active
S2989,C2865,4,Annual,2025-10-25,,Active
S2990,C2866,3,Monthly,2025-04-25,2025-05-25,Churned
S2991,C2867,3,Monthly,2025-10-04,2025-11-04,Churned
S2992,C2868,1,Monthly,2025-12-12,,Active
S2993,C2869,1,Monthly,2026-06-23,,Active
S2994,C2870,2,Monthly,2025-01-18,2025-04-18,Churned
S2995,C2871,2,Annual,2026-01-01,,Active
S2996,C2872,3,Monthly,2025-10-18,,Active
S2997,C2873,4,Annual,2025-01-25,,Active
S2998,C2874,1,Monthly,2025-06-25,2025-08-25,Churned
S2999,C2875,2,Monthly,2025-04-12,,Active
S3000,C2876,3,Monthly,2025-06-08,,Active
S3001,C2877,3,Monthly,2025-07-10,2026-01-10,Upgraded
S3002,C2877,4,Monthly,2026-01-10,,Active
S3003,C2878,3,Annual,2025-09-09,,Active
